"TESLA","MODEL S","330"
"TESLA","MODEL 3","322"
"TESLA","MODEL 3","322"
"TESLA","MODEL 3","322"
"TESLA","MODEL 3","322"
"TESLA","MODEL 3","322"
"TESLA","MODEL 3","322"
"TESLA","MODEL 3","322"
"TESLA","MODEL 3","322"
"TESLA","MODEL 3","322"
